,Label,Text
2504,1,#CoronavirusCrisis | BMC announces new containment zone plan to fight COVID-19. India Today's @mustafashk joins @sahiljoshii with more details. #ITVideo pic.twitter.com/du7LxGAuS6
2505,1,#CoronavirusCrisis | Sharp decline in the number of COVID-19 positive cases in paramilitary forces. @aajtakjitendra gets us this report. #ITVideo pic.twitter.com/blGvrq1xRW
2506,1,China urges food companies to boost supplies on fears of further COVID-19 disruption  https://uk.reuters.com/article/us-health-coronavirus-china-food-idUKKBN22T052?taid=5ec0db14691abf0001ee8dc9&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/y19AxN1l8w
2507,1,Temporary layoff schemes no cure-all in slow COVID recovery  https://uk.reuters.com/article/uk-health-coronavirus-unemployment-idUKKBN22T05P?taid=5ec1367c70bced00012b0124&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/dSzSrjSifu
2508,1,U.S. FDA suspends Gates-backed at-home COVID-19 testing program  https://uk.reuters.com/article/uk-health-coronavirus-tests-idUKKBN22S0R8?taid=5ec0a9dc691abf0001ee8d18&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/gOkIKAuxrI
2509,1,China's Wuhan nearly doubles number of COVID-19 tests per day  https://uk.reuters.com/article/uk-health-coronavirus-china-wuhan-idUKKBN22T0GT?taid=5ec1600b691abf0001ee8fd9&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/zRduvhoUYc
2510,1,"The Centre on May 17 extended the nationwide #lockdown, first imposed on March 24, for the fourth time till May 31 while giving considerable flexibility to the States in deciding red, green and orange zones of COVID-19 intensity.
 https://trib.al/lL32n5p "
2511,1,"The Opposition parties criticised Finance Minister #NirmalaSitharaman for claiming to have given the State governments adequate help during the lockdown and the COVID-19 pandemic.
 https://trib.al/IU6hAI0 "
2512,1,"Commercial sex work could spike #COVID-19 cases in India, says study  https://trib.al/feyRaZi "
2513,1,"Lives were given first priority in Pradhan Mantri Garib Kalyan Yojana. But now, it is important also to support livelihoods in post-COVID era: #NirmalaSitharaman 

Here are the live updates from the press meet:  https://bit.ly/2WCIvdv "
2514,1,"Advance release of State Disaster Relief Funds worth Rs. 11,092 crore in first week of April. Health Ministry released Rs. 4,113 crore to states for anti-COVID activities: #NirmalaSitharaman  

Updates: https://bit.ly/2WCIvdv "
2515,1,"#COVID-19 | Vice President #DelcyRodriguez said that the 45 new cases bring #Venezuela's total to 504 illnesses, with 10 resulting in death https://bit.ly/2WB5nu8 "
2516,1,"13 sailors aboard the coronavirus-stricken aircraft carrier Theodore Roosevelt have retested positive for Covid-19 after seeming to have recovered from the disease, Navy officials said on Sunday  https://nyti.ms/3dXOyj0  pic.twitter.com/yTjrfHp37Y"
2517,1,"Major nursing home chain violated federal standards meant to stop spread of disease even after start of covid-19, records show  https://wapo.st/3dZkXWp "
2518,1,Federal government to begin gathering data on covid-19 deaths in nursing homes  https://wapo.st/3cJEvh6 
2519,1,"Tuesday's Metro: ""The hidden Covid cases"" (via @BBCHelena) #TomorrowsPapersToday #BBCPapers pic.twitter.com/3lF2orSSaa"
2520,1,New Zealand braces for spike in child abuse reports as Covid-19 lockdown eases  https://www.theguardian.com/world/2020/may/18/new-zealand-braces-for-spike-in-child-abuse-reports-as-covid-19-lockdown-eases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589787241 
2521,1,"More than 1,800 private planes landed in UK during Covid-19 lockdown  https://www.theguardian.com/world/2020/may/18/more-than-1800-private-planes-landed-in-uk-during-covid-19-lockdown?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589824911 "
2522,1,"Schools reopening has not triggered rise in Covid-19 cases, EU ministers told  https://www.theguardian.com/world/2020/may/18/french-minister-tells-of-risks-of-missing-school-as-more-pupils-return-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589805729 "
2523,1,Face visors may protect wearer but not other people against Covid-19  https://www.theguardian.com/world/2020/may/18/face-visors-may-protect-wearer-but-not-other-people-against-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589824911 
2524,1,Cleaner and greener': Covid-19 prompts world's cities to free public space of cars  https://www.theguardian.com/world/2020/may/18/cleaner-and-greener-covid-19-prompts-worlds-cities-to-free-public-space-of-cars?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589781578 
2525,1,Republican apologizes for likening Covid-19 curbs to Nazis' persecution of Jews  https://www.theguardian.com/us-news/2020/may/18/republican-apology-nazis-jews-covid-19-alaska?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589831510 
2526,1,Half a million access UK suicide prevention training amid Covid-19 warnings  https://www.theguardian.com/society/2020/may/18/half-a-million-access-uk-suicide-prevention-training-amid-covid-19-warnings-nhs?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589795708 
2527,1,"Coronavirus Australia stats: Covid-19 active and new cases, numbers, map and data update  https://www.theguardian.com/australia-news/datablog/ng-interactive/2020/may/18/coronavirus-active-cases-australia-data-update-how-many-new-numbers-today-map-stats-statistics-hotspots-postcode-covid-19-deaths-death-toll?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589801366 "
2528,1,Pak fails COVID test! #IndiaFirst with @GauravCSawant #ITLivestream https://www.pscp.tv/w/cZFd8TMyMDQ4MDl8MUJkR1lReU1PTE5HWBN7tXn2-VyBKECEkPT84R4ahowl0zOnPFt1bVkhLiys 
2529,1,"Kerala is seeing another spurt in Covid infections as non-resident Malayalis return home from other states and countries
#IndiaTodayMagazine #IndiaTodayInsight https://www.indiatoday.in/india-today-insight/story/kerala-s-third-covid-wave-1679011-2020-05-17 "
2530,1,"#IndiaTodayInsight | A @DRDO_India invention to supply air to fighter pilots comes in handy in the war against COVID-19

 https://www.indiatoday.in/india-today-insight/story/a-breath-of-fresh-air-1679016-2020-05-17 "
2531,1,"India Today TV has learnt that the European Union-sponsored draft resolution on 'Covid-19 Response' shall be adopted unanimously at the 73rd World Health Assembly.
#World #Covid19 | @Geeta_Mohan https://www.indiatoday.in/india/story/india-backs-eu-draft-resolution-at-world-health-assembly-seeking-probe-into-coronavirus-origin-who-response-1679036-2020-05-18 "
2532,1,"5,242 people tested positive for #Covid_19 in the last 24 hours. This is India's highest single-day spike so far.  
Follow our daily tracker for latest updates.
(Report: @mukeshrawat705 ) https://www.indiatoday.in/india/story/coronavirus-cases-in-india-covid19-states-cities-affected-1653852-2020-03-09 "
2533,1,"Indian markets fell sharply after a weak opening on Monday as the Covid-19 economic revival package announced by the government left investors unimpressed.
#Business #StockMarket https://www.indiatoday.in/business/story/india-share-market-sensex-nifty-slump-investors-disappointed-economic-relief-package-1679101-2020-05-18 "
2534,1,"#CoronavirusCrisis | 7.1 Covid-19 cases per lakh population in India, says Health Ministry

#Coronavirus in India LIVE updates -  https://bit.ly/3fZ7Tln  pic.twitter.com/jJnOZHGFyG"
2535,1,#CoronavirusCrisis | Is #China hiding COVID count? Watch this report by India Today's #AnkiitKoomar. #IndiaFirst pic.twitter.com/AJTXp6vIwL
2536,1,#NDTVExclusive | Can CT scans detect #coronavirus? From inside a COVID ICU @OnReality_Check pic.twitter.com/rcdW6vwcI5
2537,1,"#Watch | #Lockdown4: Easing of curbs unlikely in Mumbai, Pune as COVID-19 cases continue to rise in Maharashtra  pic.twitter.com/b643YEw4TG"
2538,1,"Moderna's COVID-19 vaccine shows promise in early study, shares soar  https://uk.reuters.com/article/us-health-coronavirus-moderna-idUKKBN22U1KQ?taid=5ec2b6a4d45cf900016486b1&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/N25B6NBNmS"
2539,1,Moderna's experimental COVID-19 vaccine shows promise in early-stage study  https://uk.reuters.com/article/uk-health-coronavirus-moderna-idUKKBN22U1O6?taid=5ec2a41cd45cf90001648665&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/V68bCEncdm
2540,1,"Bank of England, facing COVID slump, revives negative rates talk  https://uk.reuters.com/article/uk-health-coronavirus-britain-boe-idUKKBN22U1OY?taid=5ec2f175ae508400012a7084&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/9g35jkZnsG"
2541,1,"The Centre has extended the lockdown till May 31 to stem the spread of COVID-19. The MHA has issued fresh guidelines to allow resumption of economic activities.
#COVID19 #Lockdown4.0 https://trib.al/vgIXMrQ "
2542,1,"Relations between the U.S. and China plunged to a nadir in recent weeks. On May 15, President Donald Trump threatened to ""cut off the whole relationship with China over the COVID-19 pandemic, which originated in Wuhan. 
#COVID19 #China #US https://trib.al/S939frj "
2543,1,"India's tally of COVID-19 cases crossed the one lakh mark on Monday, with 5,079 new cases taking the total to 1,00,734, according to data from the State Health Departments.
#COVID19India #coronavirus
 https://trib.al/QRau9eA "
2544,1,"The Centre has extended the lockdown till May 31 to stem the spread of COVID-19. The MHA has issued fresh guidelines to allow resumption of economic activities.
#COVID19 #Lockdown4.0
 https://trib.al/pvrYubF "
2545,1,"Relations between the U.S. and China plunged to a nadir in recent weeks. On May 15, President Donald Trump threatened to ""cut off the whole relationship with China over the COVID-19 pandemic, which originated in Wuhan. 
#COVID19 #China #US https://trib.al/oilhEcb "
2546,1,"India is expected to join over 60 countries at a two-day crucial conference of the WHO in Geneva in pushing for an ""impartial, independent and comprehensive evaluation of the global response mechanism to the COVID-19 crisis.
#COVID19 #WHO https://trib.al/KUvMEve "
2547,1,"Odisha capital Bhubaneswar on Monday become coronavirus free with the recovery of all the 48 COVID-19 patients in the city, an official said.
#Odisha #COVID19 #Bhubaneshwar https://trib.al/338573v "
2548,1,"India's tally of COVID-19 cases crossed the one lakh mark on Monday, with 5,079 new cases taking the total to 1,00,734, according to data from the State Health Departments.
#COVID19India #coronavirus
 http://trib.al/QRau9eA "
2549,1,"Just in | Maharashtra recorded its second-highest single day surge till date on Monday with the state reporting 2,033 new COVID-19 cases as the cumulative tally crossed the 35,000 - mark to soar to 35,058, reports @ShoumojitB
#COVID19 #Maharashtra"
2550,1,"Just in | The number of COVID-19 cases in Madhya Pradesh has climbed to 5,236, with 259 new cases being registered on Monday. There are 2,549 active cases in the State, reports @sidharth23196
#MadhyaPradesh #COVID19India"
2551,1,Tens of thousands of people across the United States have applied for the job of cold-calling strangers who may have been exposed to Covid-19. Here's what it's like.  https://nyti.ms/2TjjNwK 
2552,1,"In many parts of Canada, officials say, the spread of covid-19 is slowing.

But it continues to stalk the elderly.  https://wapo.st/3bM1arD "
2553,1,"China's Xi backs WHO-led review of covid-19 outbreak, proposes aid for developing world  https://wapo.st/2Zb6DG5 "
2554,1,Perspective: The crucial difference between the 1918 flu and covid-19  https://wapo.st/2yW7L5O 
2555,1,An American pilot dedicated her life to serving people in remote Indonesian villages. She died trying to deliver covid-19 tests.  https://wapo.st/2TfAhGo 
2556,1,Delirium 'may be common' in Covid seriously ill  https://bbc.in/2LFJ1Bj 
2557,1,"Ryanair boss Michael O'Leary claimed if everyone wore face masks on planes and public transport, it would 'eliminate the risk of spreading Covid-19 by about 98.5%

But, @BBCRealityCheck has found there is ""no valid data to support the claims

[Thread] http://bbc.in/CV19RMax "
2558,1,UK bulk buys hydroxychloroquine as potential Covid-19 treatment  https://www.theguardian.com/world/2020/may/19/uk-to-test-hydroxychloroqine-as-coronavirus-treatment?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589905474 
2559,1,A true emergency:' Covid-19 pushes homeless crisis in San Francisco's Tenderloin to the brink  https://www.theguardian.com/world/2020/may/19/a-true-emergency-covid-19-pushes-homeless-crisis-in-san-franciscos-tenderloin-to-the-brink?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589915501 
2560,1,Trump says he's taking hydroxychloroquine against Covid-19 despite FDA warnings  https://www.theguardian.com/us-news/2020/may/18/trump-taking-hydroxychloroquine-covid-19-fda-warnings?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589843590 
2561,1,Young workers most likely to have lost jobs during Covid-19 crisis  https://www.theguardian.com/society/2020/may/19/young-workers-jobs-covid-19-crisis-resolution-foundation-economic-fallout?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589858873 
2562,1,Tanzania's president shrugs off Covid-19 risk after sending fruit for 'tests'  https://www.theguardian.com/global-development/2020/may/19/tanzanias-president-shrugs-off-covid-19-risk-after-sending-fruit-for-tests?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589888985 
2563,1,UK vacancies halve and pay falls as Covid-19 lockdown hits economy - business live  https://www.theguardian.com/business/live/2020/may/19/uk-unemployment-benefits-claimant-count-covid-19-lockdown-economy-hits-economy-business-live?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589894785 
2564,1,"Covid-19 a 'wake-up call' to build fairer society, says billionaire JP Morgan boss  https://www.theguardian.com/business/2020/may/19/jamie-dimon-coronavirus-fairer-society-jp-morgan-ceo?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589908637 "
2565,1,Tracking COVID deep inside #Dharavi! #InfoCorona with @sardesairajdeep #ITLivestream https://www.pscp.tv/w/cZKLwTMyMDQ4MDl8MW5BS0VkckFkRVh4TDvSIMidwUhaNU90zegzDK8wOJYJykBkAv49hGOqpH7l 
2566,1,"#CoronavirusPandemic | At least 88 indigenous people have already died of COVID-19 in the #Amazon, according to a tally by the Brazilian indigenous organization APIB. https://www.indiatoday.in/world/story/covid-19-indigenous-infections-grew-amid-slow-brazil-agency-response-1679758-2020-05-19 "
2567,1,"Covid-19 pandemic has revived US-China trade war creating business uncertainty
@PrabhashRinkoo https://www.indiatoday.in/news-analysis/story/covid-19-global-firms-china-india-manufacturing-hub-1679705-2020-05-19 "
2568,1,"The United Nations Relief and Works Agency (UNRWA) applauded India's financial support to keep its basic services operating, especially under the challenges posed by the COVID-19 pandemic.
 https://www.indiatoday.in/india/story/india-un-agency-working-palestinian-refugees-1679511-2020-05-19 "
2569,1,"This sudden surge in Covid numbers has forced the Centre to evaluate, review, and redraft their strategy again.
#IndiaFightsCorona https://www.indiatoday.in/india/story/coronavirus-numbers-soaring-new-plan-in-place-to-contain-large-outbreak-1679470-2020-05-19 "
2570,1,"With a call for self reliance, Modi is resetting India's economic vision to meet the challenges posed by a #Covid hit world. To access the free copy of  India Today digital magazine from all your devices, click:  https://bit.ly/359oU7G 
#IndiaTodayMagazine #IndiaTodayInsight pic.twitter.com/edNyoCyrnO"
2571,1,"Battling Covid-19: Ground reports from #Mumbai and #Dharavi
Full video of #InfoCorona with @sardesairajdeep -  https://bit.ly/2LIO9ow  pic.twitter.com/QMThqBo4WI"
2572,1,"#CoronavirusCrisis | How #Mumbai's dedicated COVID hospitals fare? Do these hospitals lack infrastructure? India Today's @mustafashk and @journovidya get us this report. 
#InfoCorona with @sardesairajdeep  http://bit.ly/IT_LiveTV  pic.twitter.com/frTZ5acMBL"
2573,1,Meet the hospital warriors as India Today takes you inside India's biggest Covid hospital at 9 PM.  #CoronaWarriors #CoronavirusCrisis #Exclusive @Ankit_Tyagi01 pic.twitter.com/CZVs1bQF6G
2574,1,"Meet #India's frontline #CoronaWarriors !
Watch India Today's  ground report from India's biggest #Covid hospital, tonight on #6PMPrime with @Ankit_Tyagi01, only on India Today TV pic.twitter.com/WZ7RJB2kfc"
2575,1,Inside India's biggest Covid hospital! Meet the hospital warriors on #6PMPrime with @Ankit_Tyagi01 only on India Today TV.  #CoronaWarriors #CoronavirusCrisis #Exclusive pic.twitter.com/j8tn2jqtwc
2576,1,"Watch on @LRC_NDTV | ""Rate at which the virus is spreading seems to be slowing"": Dr David Nabarro Special Envoy COVID-19, WHO, tells @Nidhi
#Coronavirus #CoronavirusOutbreak pic.twitter.com/OHv4k6Spdl"
2577,1,"#NDTVExclusive | ""The rate of spread of #COVID19 (in India) is slowing; doubling time of cases is longer"": @davidnabarro, WHO's special COVID-19 envoy

#COVID19Pandemic pic.twitter.com/pnlLevGOy9"
2578,1,"#NDTVExclusive | ""Need to make certain the vaccine for #COVID19 is available to everybody"": @davidnabarro, WHO's special COVID-19 envoy

@LRC_NDTV pic.twitter.com/h06miQxxzq"
2579,1,"#NDTVExclusive | ""In India, positive tests are about 4-6% in most locations. It means you are keeping a very good eye on where the virus is"": @davidnabarro, WHO's special COVID-19 envoy

@LRC_NDTV pic.twitter.com/YAu9lMb3aD"
2580,1,"Watch on @LRC_NDTV | ""I am also impressed by the contact tracing that is being done (in India)"": Dr David Nabarro, Special Envoy COVID-19, WHO tells @Nidhi
#Coronavirus #CoronavirusOutbreak pic.twitter.com/J1dZsnkglc"
2581,1,"#NDTVExclusive | ""It's not just about finding people infected with #COVID19 and isolating them, but also finding their contacts"": @davidnabarro, WHO's special COVID-19 envoy

@LRC_NDTV pic.twitter.com/Wz5Xt1NI4k"
2582,1,Sweden tops Europe COVID-19 deaths per capita over last seven days  https://uk.reuters.com/article/uk-health-coronavirus-sweden-casualties-idUKKBN22V26V?taid=5ec40aabfe7ea00001579215&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/mmxN1fY07N
2583,1,"UK COVID-19 death toll nears 43,000 as scrutiny over strategy grows  https://uk.reuters.com/article/uk-health-coronavirus-britain-toll-idUKKBN22V12Q?taid=5ec3eea0fe7ea0000157919b&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/yqEzWTaOpP"
2584,1,"UK COVID-19 death toll nears 43,000 - official data  https://uk.reuters.com/article/uk-health-coronavirus-britain-toll-idUKKBN22V12Q?taid=5ec3af34fd929f0001f0cc1a&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/F21lbJReek"
2585,1,"Children with COVID-19 may be less contagious than adults, two UK epidemiologists say  https://uk.reuters.com/article/uk-health-coronavirus-britain-epidemiolo-idUKKBN22V1JV?taid=5ec4245dfd929f0001f0cdeb&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/HSeKzeoODC"
2586,1,Brazilian doctors medevac indigenous COVID-19 cases to Amazon city  https://uk.reuters.com/article/uk-health-coronavirus-brazil-indigenous-idUKKBN22V011?taid=5ec366a4aa4703000103bb7d&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/JR8RBFGhnM
2587,1,"#India's tally of #COVID-19 cases crossed the one lakh mark on Monday, with 5,079 new cases taking the total to 1,00,734, according to data from the State Health Departments.
Follow live updates here:  https://trib.al/zqvlgCD "
2588,1,A high-profile potential vaccine for #COVID-19 being tested by researchers at Oxord University failed to protect vaccinated monkeys from being infected by the virus.  https://trib.al/rgV4vSj 
2589,1,"COVID-19-free health certificates have been made mandatory for new prisoners to be brought to the jails in the State during the pandemic period.
#COVID19 #Kerala https://trib.al/NvU2Qff "
2590,1,"India, U.S. to collaborate on #COVID-19 vaccine trials', say U.S. health officials  https://trib.al/dY0a3x6 "
2591,1,"World Health Organization member states agreed on Tuesday to an independent probe into the United Nations agency's coronavirus (COVID-19) response.
#WHO #COVID19 #UN https://trib.al/9fD5V0I "
2592,1,Health Ministry directed that anyone diagnosed as a suspected/confirmed case of #COVID-19 should immediately inform the office authorities and isolate themselves  https://trib.al/56yBNBK .
2593,1,"India and the U.S. plan to work together on vaccine research and testing for COVID-19, U.S. health officials said here on Tuesday.
#India #US #COVID19
 https://trib.al/2DyVDfU "
2594,1,"The #Manipur government has tightened #restrictions after at least five persons contracted #COVID-19 

 https://bit.ly/3e2WQWN "
2595,1,"The #COVID-19 pandemic may have deterred physical gatherings, but families of scores of #Tamils who died in the final phase of #SriLanka's civil war paid tributes to their loved ones  lighting candles, reciting prayers in their homes and via video calls https://bit.ly/2AH7dkF "
2596,1,"Just in | Five deaths - 2 in Jaipur and one each in Kota, Nagaur and Sikar - take the COVID-19 related death toll in Rajasthan to 143: Medical & Health Department.
#COVID19 #Rajasthan"
2597,1,"Just in | 53 more COVID-19 positive cases detected in Bihar taking the total number in the State to 1495. All the cases were reported from Jehanabad, Begusarai, Aurangabad, Arwal, Buxar and Nawada districts, reports @AmarnathTewary
#COVID19 #Bihar"
2598,1,"A total of 338 new COVID-19 positive cases were detected in the State today, taking the tally to 5,845. Of the total number of patients, 3,337 have recovered and 2,928 have been discharged. As of now, the State has 2,365 active cases, it said."
2599,1,Most official Covid-19 death counts exclude many people who were never tested or died at home. Data that includes all causes of death offers a more complete picture of the outbreak's toll.  https://nyti.ms/36q7rsl 
2600,1,"Here are the facts on the anti-malaria drug that President Trump has promoted for Covid-19 with scant evidence of its efficacy and despite warnings from the FDA that it can cause heart problems in coronavirus patients
 https://nyti.ms/36iWXec "
2601,1,An Amazon warehouse in Pennsylvania has had more known Covid-19 cases than any of Amazon's others after missing early opportunities to protect workers  https://nyti.ms/2LGnys2 
2602,1,This nurse cared for the lives of black mothers and their babies. Covid-19 took hers.  https://wapo.st/2ZiXpYe 
2603,1,"Trump's use of unproven drug to ward off covid-19 prompts concerns, ridicule.  https://wapo.st/2TljHoy "
2604,1,"Perspective: Trump says he's on a miracle covid-19 drug.

People who take his advice may die.  https://wapo.st/2LF1TjN "
2605,1,Covid: Concerns over 'out of pocket' rail passengers  https://bbc.in/3bOjqAW 
2606,1,"CDC has new info to help camps, youth sports, K12 schools & higher ed, and restaurants & bars operate during #COVID19. These materials emphasize the importance of working w/ local health officials to make decisions & help prevent spread of COVID-19. 
See  https://bit.ly/39jJeEm  pic.twitter.com/x1QMkvWVJ9"
2607,1,"Four-day weeks could be key to New Zealand's Covid-19 recovery, says Ardern  video  https://www.theguardian.com/world/video/2020/may/20/four-day-week-key-new-zealand-covid-19-recovery-jacinda-ardern-video?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589966556 "
2608,1,New Zealand prime minister Jacinda Ardern flags four-day working week as way to rebuild after Covid-19  https://www.theguardian.com/world/2020/may/20/jacinda-ardern-flags-four-day-working-week-as-way-to-rebuild-new-zealand-after-covid-19?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589952400 
2609,1,Global report: Covid-19 grips world despite lockdown easing in Europe  https://www.theguardian.com/world/2020/may/19/coronavirus-still-grips-world-despite-lockdown-easing-in-europe?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589944486 
2610,1,Florida scientist says she was fired for refusing to change Covid-19 data 'to support reopen plan'  https://www.theguardian.com/us-news/2020/may/20/florida-scientist-dr-rebekah-jones-fired-refusing-change-covid-19-data-reopen-plan?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589977348 
2611,1,US demands removal of sexual health reference in UN's Covid-19 response  https://www.theguardian.com/global-development/2020/may/20/us-demands-removal-of-sexual-health-reference-in-un-covid-19-response?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589981352 
2612,1,Leaked Covid-19 commission report calls for Australian taxpayers to underwrite gas industry expansion  https://www.theguardian.com/environment/2020/may/21/leaked-covid-19-commission-report-calls-for-australian-taxpayers-to-underwrite-gas-industry-expansion?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590013514 
2613,1,"The health ministry has not held any media briefing of #Covid_19 since May 11. In last 29 days, it addressed media on 11 days, of which just 5 were in May--the month when Covid-19 cases rose rapidly.
(@mukeshrawat705) https://www.indiatoday.in/news-analysis/story/health-ministry-skips-media-briefings-as-coronavirus-cases-soar-why-so-silent-1679920-2020-05-20 "
2614,1,#CoronavirusCrisis | This video of a COVID quarantine centre in #Bihar will shock you! #RE https://www.indiatoday.in/india/story/dancers-regale-patients-at-bihar-covid-19-centre-probe-ordered-1679780-2020-05-19 
2615,1,"The BJP's attack came a day after the Covid-19 case count in Maharashtra reached to 37,136 with 1,325 deaths.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/bjp-cites-kerala-covid-19-performance-slams-maharashtra-for-failure-1680122-2020-05-20 "
2616,1,"#Bihar #BiharPolls
With Covid-19 crisis looming, Sushil Modi said the possibility of political parties hiring helicopters and organising massive public meetings during the election campaigning to seek votes was unlikely.
(@rohit_manas) https://www.indiatoday.in/india/story/bihar-polls-may-have-online-voting-parties-will-have-to-change-campaigning-style-dy-cm-sushil-modi-1679854-2020-05-20 "
2617,1,Covid-19 situation in #Mumbai and #NewYork https://www.indiatoday.in/diu/story/from-trade-hubs-to-pandemic-hotspots-the-scourge-of-covid-19-in-mumbai-and-new-york-1680142-2020-05-20 
2618,1,"Centre's notification on Feb 19 exempts its contractors from penalties if they fail to meet obligations due to COVID  19, but it's silent on whether this applies to private business deals as well. India Today digital magazine:  https://bit.ly/359oU7G 
#Promo #IndiaTodayMagazine pic.twitter.com/fIpe15kXm4"
2619,1,"Do not miss the chance to watch world-famous virologist and a Covid-19 survivor, Dr Ian Lipkin, discuss how to live with #Coronavirus. Tune into #Newtrack at 8 PM tonight, with @rahulkanwal. pic.twitter.com/3n2q4DdnFf"
2620,1,"He predicted the 'Contagion' & survived Covid-19. Now, he's back to reveal how to live with coronavirus. Catch world-famous virologist, Dr Ian Lipkin in conversation with @rahulkanwal at 8 PM tonight on #Newstrack pic.twitter.com/P6HlfAIhlP"
2621,1,"Take a look at how #Mumbai's dedicated #COVID hospital fares? 
(@mustafashk/@journovidya )
 #FirstUP #Coronavirus #Maharashtra pic.twitter.com/Q8PRVMl8FP"
2622,1,"War veteran, 100, who raised millions for #Covid_19 fight is knighted  https://www.ndtv.com/world-news/world-war-ii-veteran-tom-moore-100-who-raised-millions-for-covid-19-fight-is-knighted-2232063  pic.twitter.com/5bdnh0hyys"
2623,1,#Covid_19 #coronavirus #Delhi pic.twitter.com/xCHWXjNghf
2624,1,#CoronavirusIndia #Covid_19 pic.twitter.com/1JKUfB6KjO
2625,1,A nurse struggled with COVID-19 trauma. He was found dead in his car  https://uk.reuters.com/article/us-health-coronavirus-nurse-death-insigh-idUKKBN22W1JD?taid=5ec5471daa4703000103c2b5&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/psdMXCAo9r
2626,1,Explainer: Do children spread COVID-19? Risks as schools consider reopening  https://uk.reuters.com/article/us-health-coronavirus-children-explainer-idUKKBN22V33B?taid=5ec48285fe7ea000015793f0&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/MoqOvgdFZI
2627,1,Sweden tops Europe COVID-19 deaths per capita over last 7 days  https://uk.reuters.com/article/uk-health-coronavirus-sweden-casualties-idUKKBN22V26V?taid=5ec58674aa4703000103c3b8&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/VEVPPUpZCP
